comment,rate
Áo in hình đẹp dải ok rất ưng lần sau ủng hộ shop tiếp,5
Áo in hình đẹp đóng gói cẩn thận. Đôi chỗ có chỉ thừa vải khá mỏng,4
Áo in lệch qua 1 bên vải mỏng mặc hơi nóng nhưng vs số tiền 13k thì k đời hỏi j đc,4
"Áo in rất đẹp, nhưng áo rất mỏng nên cân nhắc kỹ trước khi mua nha",3
"Áo in đẹp
Giao lâu
Hơi mỏng
Vs giá này thì tạm ổn
Jjejdjjdndndndndbbd",4
"Áo in đẹp giao nhanh nhưng mà vải mỏng cực kì đây là lần t2 mình mua ở shop rồi nhưng noa còn mỏng hơn cái lần trước,vải mỏng nên áo rất dễ nhăn 😢",3
"Áo in đẹp nhưng vải không đẹp, form cũng không chuẩn, nói chung không ok lắm",3
áo j mà như cái mùng vậy vải thưa lại còn giãn ae lưu ý khi mua hàng,2
"Áo kém chất lượng, vải mỏng và size bự vải chảy xệ, hỗ trợ khách hàng kém, cố tình giao hàng dù khách hàng đã hủy đơn hàng, không hỗ trợ sau bán hàng, yêu cầu khách nhận hàng và chuyển khoản lại 50% trị giá áo, chứng tỏ trị giá áo cực rẻ mạt, khi khách không đồng ý thì yều cầu liên hệ shoppee",1
áo k giống hình,2
"áo khá bé so với mình, mong shop lần sau chú í thêm, chất cũng thuộc tạm ổn nhưng mặc lâu nóng",3
áo khá bé so với size,4
Áo khác hình. K ưng ý lắm. Giao nhanh. Đóng gói cẩn thận. Thất vọng về áo k giống như ảnh,2
"Áo khá dày dặn mua vs giá này mình thấy khá là hợp lý, áo đẹp, from cũng đẹp, nên mua. Hình ảnh chỉ mang tính nhận xu ah",5
"Áo khá dày nên mùa hè trời nóng thì nên cân nhắc lại, k biết mình mua nhầm fake hay sao nhưng mà nó không có logo bên phải dưới áo như mình đã khoanh đấy, m60 nặng 45kg mặc qua mông nhé, hơi thấy vọng 1 chút vì k có logo như mình đã khoanh trên ảnh",3
Áo khá là mỏng nhưng tiền nào của nấy thoii giao hàng nhanh (hình ảnh nhận xu),4
"áo khá là mỏng so với mình tưởng tượng , form áo cũng không ok mấy , cổ áo khá rộng ( mình không thích cổ áo rộng lắm ) :(((((",3
áo khá là nhỏ so với size ngoại cỡ.Người mình cao m75 nặng 60kg mặc ngoại cỡ thì vừa khít k được oversize.Vải khá nóng nma hình in rõ và đẹp.,3
Áo khá là đúng form ạ! Màu sắc đẹp hình ảnh in trên áo rất rõ nét. Em rất hài lòng về sản phẩm và cảm ơn shop và shopee đã có dịch vụ trợ giá sản phẩm để em có cơ hội được trải nghiệm sản phẩm này với mức giá hời ạ! Em xin chân thành cảm ơn ạ!❤️,5
"Áo khá mỏng, mình nghĩ mặc nhiều lần r giặt máy là bị dãn cái chắc. Trừ 1 sao vì áo rất dễ nhăn chứ không ít nhăn như shop nói.",4
"Áo khá mỏng, vải thô, màu đen nhưng không ra màu đen, thật sự thất vọng.",3
"Áo khá mỏng .................,,",3
Áo khá mỏng chứ không giống chất vải bình thường. mua giá km nên k đòi hỏi j thêm. tiki giao hàng nhanh,4
Áo khá mỏng hình ảnh và video chỉ mang tính chất nhận xu qưefgx,5
Áo khá mỏng nên ko đc đẹp lắm nhưng ổn với giá tiền ( hình ảnh chỉ mang tính chất nhận xu),4
Áo khá mỏng nhưng đúng chất oversize nên rộng cực. Mình cao m63 51 cân mà mặc lên giấu quần đuợc nha. Chất hơi chán so với giá nhưng kích cỡ bù lại nên khá ok.,5
"Áo khá mỏng so với mk tưởng.
Chỉ thừa...
Áo như vậy so với giá mk thấy hơi mắc. Lần sau sẽ lưu ý hơn trc khi mua😅",4
Áo khá mỏng so với tưởng tượng của em cũng không kì vọng nhiều vì giá này thì chịu thôi,5
Áo khá mỏng với giá này thì cz tạm đc hình ảnh chỉ mang tính chất nhận xu,3
Áo khá ngắn mình cao 1m50 nặng 53kg mà mặc rất ngắn chất in không được tốt lắm,2
"Áo khá nhăn, vải cũng có một chút dơ và bám bụi nói chung giao khá nhanh và tạm ổn",1
"Áo khá ổn và giá khá ok, sẽ mua thêm.",4
Áo khá rộng hơi nhiều chỉ thừa. kết cấu may chưa được tốt nhưng mặc vào tạm thì cũng không sao,4
Áo khá tôt. Điểm trừ là dễ bị nhăn và nhàu lại. Thêm bảng size ko được chuẩn lắm,4
"Áo khá xinh, mặc thoải mái, lên form cũng đẹp, quần hơi mỏng, nếu mặc nội u tối màu là nhìn ra luôn, giao hàng nhanh, nói chung cũng được",5
"Áo khá xinh , vải áo cx ok , ai thấy đẹp thì mua.  Vs giá này cx ổn phết !",4
áo khá đẹp,4
"áo khá đẹp, có điều chất vải lần này hơi nóng. Sẽ ủng hộ shop tiếp",5
"áo khá đẹp, mặc mát và ôm",4
"Áo khá đẹp, so với giá vậy là oke, shipper thân thiện và dễ tính",4
"Áo khá đẹp, vải cũng rất ok, nhưng có điểm trừ là hơi mỏng nhìn thấy bên trong
H/a mang tính chất nhận xu",4
"áo khá đẹp, đệm rất mỏng nhé, ai thích đệm dày thì nên chọn áo khác, mình trừ sao vì giao sai size áo, mình phải đem cho, size áo cũng to hơn bt nhé",3
Áo khá đẹp giao hơi lâu xíu mua hai cái đều ưng vải siêu mịn mềm,5
Áo khá đẹp hơi mỏng không lộ mềm mình m55 mặc rộng vừa uki đẹp,4
"áo khá đẹp nha và màu cũng khá ok
màu có phần đậm hơn so với trên hình nm k sao hết",4
Áo khá đẹp so với giá tiền nhưng khi giặt áo bị phai màu nên mn nhớ đừng giặt chung với mấy cái áo màu trắng.,5
"Áo khá đẹp vs  giá ntn thì ko đòi hỏi git nhiều 
Hình ảnh ko lquan cho lắm 🥲",5
Áo kh chất lượng như hình ạ vãi kh tốt ạ em đánh giá 2 sao,2
"Áo kh có logo ở ống áo
Làm ăn chán quá",3
Áo k hề mát luôn ấy ạ. Mặc vào quá nóng . Mua về xg h k mặc dc . Thật sự rất phí tiền,2
Áo kh giống mẫu mấy hình in bị lệch xuống phần bụng r ạ=)))) nói chung là lần đầu mua hàng và hổng có quay lại lần sau,2
"Áo khi giặt bị phai màu, không có chất lượng",1
Áo khi mặc có mấy vụn vải dính lên người,4
"Áo khoác bên shop dày dặn mang đi nắng không bị cảm giác rát da, nhưng vẫn thoáng, thấm hút mồ hôi tốt, dây kéo mượt, thích nhất mấy cái túi trong vừa to vừa nhiều nữa. chăm sóc khách hàng chu đáo",5
"Áo khoác gió nhận được nhanh, giống mô tả. Áo nhẹ, 2 lớp trong ngoài, tuy hơi mỏng nhưng mặc đi ra ngoài khá ấm, giữ nhiệt tốt á. túi 2 bên sâu, có khóa đựng đồ khỏi rơi, nhìn chung cũng tiện, mùa lạnh lạnh mặc thì ấm, còn bình thường mặc đi đường làm áo gió thay cho chống nắng luôn =)). Giá cũng hợp lí",5
"ÁO khoác gió siêu nhẹ, 2 lớp cách nhiệt ổn, áo khá tiện lợi khi có thể mặc được cả năm, vừa làm áo giữ nhiệt, hoặc cũng có thể làm áo chống nắng luôn nên mua sẽ ko bị lãng phí... Giá S còn 300k cũng được, độ bền thì cần thêm tgian mặc xem sao, 4,5 * chất lượng. 5 * dịch vụ tốt, gói hàng chuẩn bị hàng siêu nhanh. Good!!",5
"Áo khoác mặc thoáng mát, thân áo hơi ngắn xíu so với thương hiệu khác trước hay dùng, tay áo dài, che được bàn tay",4
"Áo khoác nam cách nhiệt GOKING đẹp lắm. Đường may chắc chắn, vải đẹp. Rất thích! Cảm ơn Shop. Sẽ ủng hộ shop nữa nhé! Mình mua hàng lười nhận xét lắm luôn nhưng áo đẹp, hài lòng nên mình cố gắng nhận xét ủng hộ shop.",5
Áo khoác nam phối sọc phong cách hả bạn thân của mình và người ta có thể làm được điều đó không phải là người có thể làm được điều đó không phải là,5
Áo khoác này là sao vậy hả em đi học về rồi à à đi làm gì á cho em đi học về rồi à à đi học về chưa có gì đâu mà xin lỗi anh nha em không có tiền cho t với nó là sao ạ ạ à ạ ạ anh ngủ đi mai,4
áo khoác nhẹ nhưng dày dặn. vải đẹp. giá rẻ hợp lí ạ,5
"Áo khoác nữ GOKING vải da cá dày 100% cotton, thích hợp chống nắng và giữ ấm hiệu quả- vải đẹp, mịn  có chút xíu không ưng ý là tay áo bị ngắn - thêm 3-5 cm nữa là vừa dài đẹp.",4
"áo khoác thoát nhiệt của Goking mặc mát nhưng chỉ phù hợp cho mấy bạn không đi vào thời gian nắng gắt, đường may đẹp, phần tay có xỏ ngón tiện lợi lỡ có quên bao tay cũng đỡ nắng",5
"Áo khoác đẹp , mặc nhẹ . Dáng áo rộng rãi thoải mái, giá hợp túi tiền, áo 2 lớp nhẹ cách nhiệt tốt zậy nên mặc mùa đông làm áo ấm, còn mùa hè thay áo chống nắng cũng ổn, tiện lợi. Độ bền chắc phải kiểm chứng thêm, tốt sẽ mua thêm !..",5
"Áo không có gì để chê lun áaa, màu còn tôn da nữaaa, dày dặn lắm nha, nên muaaa",5
"Áo không có mac , vãi thì quá mỏng mang thì có mà lộ ra hết à , 1 bên tay áo logo may không được 1 nữa 1 nữa bị rời cả ra , shop không để giấy thơm nữa",3
"áo không dày dặn mà khá thưa, có vẻ dễ rách",4
"Áo không giống hình, hình in bị lệch không thẳng, áo mỏng không đẹp như trong hình",1
"Áo không giống với hình, chất xấu, sẽ không ạ quay lại",1
"Áo không giốnh trên hình , phần nách khoét quá rộng, gần tới rốn luôn",1
"Áo không hề giống hình. Chữ in to hơn, ẩu hơn. Form áo rộng nhưng mà là siêu rộng. Vải mỏng hơn cả vải màn. Này mà cho vào máy giặt thì mai ko thể mặc đc luôn.. Mua về ko dám mặc luôn. Inbox phản hồi thì shop ko rep. Chưa bao giờ mình phải đánh giá sp 4 sao mà nay phải cho shop 1 sao vì vải quá tệ",1
Áo không hề giống với hình một tí nào vải thì cũng đẹp,1
"áo không mỏng lắm nhưng mặc mát, khá nhiều chỉ thừa nhưng vải khá ưng (hình ảnh mang tính chất nhận xu)",4
"áo không ôm, không nâng, hơi thất vọng.",3
"Áo không ôm khít vòng ngực lắm, phần nối bị đứt sau khi sử dụng.",3
Áo không phải màu đen màu xấu lắm không nên mua kshsjqlpqndbb,3
Áo không quá xuất sắc nhưng với giá tiền thì cũng gọi là tạm ổn .,4
áo không vừa . quá bé so với sezi mình chọn . có thể đổi lại cái to hơn được không,1
"áo không đẹp, hủy đơn mà shop không chịu. thề về nhìn xấu lắm ý.",2
"Áo không đẹp bằng áo cùng loại màu trắng lầm trước mình đã mua của shop. Vải mỏng, kiểu nhão nhão. Chỉ thừa nhiều, có chỗ còn cắt xém kìa. Lần này mua hơi thất vọng chút. Phần tag áo shop may hơi thô",2
"Áo không đẹp gì hết, vải cũng không đẹp nốt, đấy là người khác nói thế chứ đồ đẹp với ấm lắm nha:3",5
áo không đẹp xíu nào áo chất như vải thun chợ mới mua về mà đổ lông hết trơn trừ 2 sao cho shop là vì chất lượng áo 3 sao còn lại là sự phục vụ khách hàng của shop rất ổn ❤️,3
"áo không để zise , đặt xl như zise M",1
"Áo không được mềm mịn lắm, tiền nào của đó, đường chỉ cũng chưa tinh tế, chỉ thừa, áo trắng hơi dính bẩn",4
áo kh rộng như hình vs lại vải kh đc đẹp,3
"Áo kh đẹp, vải nóng, dễ bị xù, màu không đúng.",1
"Áo kiểu dáng đẹp, chất vải dày dặn, đường kim mũi chỉ chắc chắn, nói chung là ưng",5
"Áo kiểu j z , trên hình màu đen hoặc xám nhận dzề mà xah lm",1
Áo k như quảng cáo thất vọng,1
áo ko có chỉ thừa có giấy thơm cầm áo khá nặng tay còn áo có xù vải ko thì chưa bt đc tại chưa giặt nhìu mà chắc ko xù đâu :)) đặt hai áo cùng cỡ mà áo đỏ dài hơn áo nâu m6 nên đặt size L nếu muốn qua mông hẳn chứ M hơi ngắn,4
Áo ko có giấy thơm nên cho 4 sao thôi,4
Áo ko dài qua mông cho những người m6 đâu chỉ vừa thoiii và giao hàng CNG khá là nhanh chỉ 3ngày à mọi người nên mua nha hình ảnh mang tính chất minh họa,5
Áo ko dầy ko mỏng ok nha m.n vs giá này thì rất đáng tiền shop còn dễ thương nữa!!!,5
Áo ko giống ảnh lắm,5
"áo ko giống như hình, nó bị xù lông quá, nhìn nản lun, 3 sao khuyến khích",3
"Áo ko giống như đánh giá hay trên hình , mỏng , toàn lông áo ,form xấu , mình nặng 55 cao 68 size m là vừa , nhìn trên shop để mua L, áo to gấp đôi quyển vở ,hối hận,giao lâu ,ib ko rep ,ko lên mua nha, ý kiến riêng",2
"Áo ko như mô tả, cảm giác vải xấu, quá thất vọng. Vẫn thanh toán nhưng lần sau ko mua nữa",1
"áo ko rộng như hình nhen
Ko nên mua",2
Áo ko tem hơi cũ nhăng nheo ko đẹp lắm cân nhắc trước khi mua hàng,2
Áo ko đc như hình,1
"Áo ko đc đẹp 
đường may ko đc chắc chắn 
vải cắt khá ẩu vải còn mỏng  
Mình đánh giá 4 sao vì giá mình mua thì ko đòi hỏi j thêm nhg mà hơi thấy zọng xíu 
Nhg nếu đúng giá 90k thì mn nên mua bên ngoài hơn",4
"áo ko đẹp như QC , giá vậy cao",2
Áo ko đúng vs hình trog ảnhcnvjb,2
áo k đc đẹp lắm mbueng hợp với giá tiền mình lỡ mua sz m nên nhỏ quá k mặc đc luôn chán,5
"áo k đẹp như mình nghĩ, vải thì mát nhưng rất là mỏng, mng nên cân nhắc trc khi mua",2
"Áo làm quà tặng, vải mịn đẹp, mát. Giao nhanh chóng. Đúng mẫu, đúng size.",5
áo lên form đáng rất đẹp nhưng mà chất vải hơi mỏng nên dễ bị nhìn xuyên thấu,4
Áo lên form đẹp màu đẹp,5
"Áo lên from k đc xinh như những mẫu khác cổ áo có phần hơi chật,áo dài nhưng kh đc rộng như mình mong muốn,mua ở shop lần này là lần 3 r nhưng lần này hơi thất vọng một tí",2
"Áo lỗi quá nhiều, cổ tay áo rách có vết đốt",1
"Áo lỗi rách ở phần cánh tay nhắn tin cho shop đồng ý đổi trả nhưng đến nay cũng gần 2 tuần rồi vẫn chưa thấy hồi âm , nhắn tin thì mãi không trả lời , cách làm việc rất thiếu chuyên nghiệp, mất tiền bỏ ra để mua mà cứ như đi xin",1
"áo lỗi túi trong không may,",2
Áo lỡ đặt size s nhỏ mình cao m5 mà ngắn lắm nên mua size lớn nha xl shop nha mình làm biếng chụp sp thôi thì mình để tạm mọi ng thấy tui để vd nếu thấy hay thì xem thử phim nha,4
"Áo lúc nhận hàng rất nhăn, đường may rất đều, k có chỉ thừa, hình giống như đc dán lên nên khi lâu ngày sẽ bị nhăn và xấu đi có khi rách nx, nma hình đc in rất đẹp,khuyên các bạn nên mua màu đen thì sẽ cực kì đẹp tại màu trắng mặc thấy rõ cả áo bên trong, mua về cx thấy thất vọng nma vs giá rẻ thì k hi vọng gì",4
Áo lúc đầu về rất đẹp nhưng sau 1 lần giặc hình áo của mình bị tróc ra rất nhiều nhìn như bị ghẻ,1
áo mặc cũng ok,5
áo mặc cũng được..với giá tiền này mình cũng không mong gì nhiều. Tuy nhiền vì chất vải áo khá mỏng và nóng lên mọi người cần cân nhắc trước khi mua nhé. Cảm ơn shop nhìuuu❤️,4
"Áo mặc êm, áo thiết kế vừa khuôn nâng ngực, phần áo dày vừa phải chứ không phải dạng áo độn nên mặc rất thoải mái, đây là cái thứ 3 mình mua ở shop này rồi, rất ưng ý luôn.",5
Áo mặc hơi rộng,1
"Áo mặc khá ổn, đúng với mô tả (hình ảnh chỉ mang tính chất nhận xu thôi ạ)",5
"áo mặc k thoáng, bị xù lông ngứa dù đã giặt  qua một lần",3
"Áo mặc mát, chất co giãn, không tôn dáng lắm, hơi mỏng nhưng không bị xuyên thấu.",4
"Áo mặc mát, chất vải đẹp in chỉ tiết,...
Cái thằng chỉ muốn được nhắc em
Đi ngủ sớm
Và đợi hết green dot
Trước khi nó nhắm mắt",4
"áo mặc mát, đẹp lắm luônnnn",5
Áo mặc mát from lên đẹp. Áo không mỏng . Mn nên mua mặc đi ạ,5
"Áo mặc mát nhưng vải thì rất mỏng, mỏng như tờ giấy z đó không đáng tiền",3
